SUBJ,CRS,SEC,TITLE,INSTRUCTORS,CRN,MIN_CRED,MAX_CRED,DAYS,TIME,RM_CAP,ENRL,GLOB_CAP,LOC_CAP,AVAIL,STAT,FIRECAP,CAMPUS,COLLEGE,LEVEL,COREQS,RESTRICTIONS,PREREQS,COMMENTs
PSY,279,TER,Psychology and Law,Heath (Wendy P.),[21602],  3.0,     ,T,06:30PM-09:30PM,48,   11,35,   25,   14,OPEN,49,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,PSY 100,
PSY,295,01,Directed Study in Psychology,Brosvic (Gary M.),[21763],  1.0,  4.0,,,,    2,,    1,   -1,CLSD,,LAW,LA,UG,,| ONLY Freshmen& Sophomore| ONLY Undergraduate,PSY 100,Instructor Signature Required
PSY,295,02,Directed Study in Psychology,Golski (Stephanie),[21957],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 100,Instructor Signature Required
PSY,295,03,Directed Study in Psychology,Carlin (Michael T.),[22011],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 100,Instructor Signature Required
PSY,295,04,Directed Study in Psychology,Thomas-Cottingham (Alison D.),[22027],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 100,Instructor Signature Required
PSY,302,I1,Research Methods: Cognition,Carlin (Michael T.),[21604],  4.0,     ,MW,02:50PM-04:20PM,16,   16,,   16,    0,CLSD,17,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology & Secondary Education | ONLY Undergraduate,PSY 201 UG C and ( PSY 225 or PSY 237 or PSY 325 ),Instructor Signature Required
PSY,302,LL1,Research Methods: Cognition,Haught (Catrinel),[21626],  4.0,     ,T,01:10PM-04:10PM,33,   16,,   16,    0,CLSD,34,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology & Secondary Education | ONLY Undergraduate,PSY 201 UG C and ( PSY 225 or PSY 237 or PSY 325 ),
PSY,302L,K1,Research Methds:Cognition Lab,Carlin (Michael T.),[21605],  0.0,     ,MW,04:30PM-06:00PM,16,   16,,   16,    0,CLSD,17,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology & Secondary Education,PSY 201 UG C and ( PSY 237 UG D or PSY 325 UG D) and PSY 225 UG D,Instructor Signature Required
PSY,302L,NN1,Research Methds:Cognition Lab,Haught (Catrinel),[21627],  0.0,     ,TH,01:10PM-04:10PM,33,   16,,   16,    0,CLSD,34,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology & Secondary Education,PSY 201 UG C and ( PSY 225 or PSY 237 or PSY 325 ),
PSY,303,C1,Research Methds: Social Psych,Heath (Wendy P.),[21606],  4.0,     ,MWF,10:20AM-11:20AM,33,   15,,   16,    1,OPEN,34,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology | ONLY Undergraduate,PSY 201 UG C and ( PSY 240 or PSY 279 ),
PSY,303,TER,Research Methds: Social Psych,Scorpio (Elaine A.),[21607],  4.0,     ,T,06:30PM-09:30PM,33,   13,,   16,    3,OPEN,34,LAW,LA,UG,,| ONLY Psychology | ONLY Undergraduate| ONLY Continuing Studies,PSY 201 UG C and ( PSY 240 or PSY 279 ),
PSY,303L,D1,Resrch Methds: Social Psy Lab,Heath (Wendy P.),[21628],  0.0,     ,MWF,11:30AM-12:30PM,33,   15,,   16,    1,OPEN,34,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology,,
PSY,303L,OL1,Resrch Methds: Social Psy Lab,Scorpio (Elaine A.),[21629],  0.0,     ,,,,   13,,   12,   -1,CLSD,,LAW,LA,UG,,| ONLY Continuing Studies,2.5 GPA,
PSY,305,L1,Theories of Psychotherapy,Suler (John R.),[21608],  3.0,     ,TTH,01:10PM-02:40PM,48,   28,,   25,   -3,CLSD,49,LAW,LA,UG,,| ONLY Psychology & Psychology & Secondary Education | ONLY Undergraduate,PSY 215 or PSY 220,
PSY,312,WEM,Behavior Modification,Singer (Sandra O.),[21609],  3.0,     ,W,06:30PM-09:30PM,40,   18,25,   12,   -6,CLSD,41,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology | ONLY Undergraduate| NO Continuing Studies,PSY 100,
PSY,312,WER,Behavior Modification,Singer (Sandra O.),[21610],  3.0,     ,W,06:30PM-09:30PM,40,   11,25,   10,   -1,CLSD,41,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,PSY 100,
PSY,312,WM2,Behavior Modification,Reagon (Kara A.),[21833],  3.0,     ,W,06:30PM-09:30PM,30,   27,,   25,   -2,CLSD,31,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology | ONLY Undergraduate,PSY 100,
PSY,315,B1,Psychological Tests,Carlin (Michael T.),[21611],  3.0,     ,MWF,09:10AM-10:10AM,40,   31,,   25,   -6,CLSD,41,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology & Secondary Education | ONLY Undergraduate,PSY 100,
PSY,330,C1,Developmental Disabilities,Carlin (Michael T.),[21612],  3.0,     ,MWF,10:20AM-11:20AM,40,   30,,   25,   -5,CLSD,41,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Elementary Education & Elementary Special Education & Psychology & Psychology & Secondary Education & Secondary Special Education | ONLY Undergraduate,PSY 230 or ( PSY 231 or PSY 237 ),
PSY,330,L1,Developmental Disabilities,Dolyniuk (Chrystina A.),[21613],  3.0,     ,TTH,01:10PM-02:40PM,16,   15,,   25,   10,OPEN,17,LAW,LA,UG,,| ONLY Elementary Special Education & Psychology & Secondary Special Education | ONLY Undergraduate| NO Continuing Studies,PSY 230 or ( PSY 231 or PSY 237 ),
PSY,333,G1,Autism Spectrum Disorders,Dolyniuk (Chrystina A.),[21614],  3.0,     ,MW,01:10PM-02:40PM,48,   29,,   25,   -4,CLSD,49,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology & Secondary Education | ONLY Undergraduate,PSY 230 or PSY 231 or PSY 237 or PSY 330,
PSY,333,REM,Autism Spectrum Disorders,Bomba (Cheryl),[21615],  3.0,     ,TH,06:30PM-09:30PM,40,   20,25,   15,   -5,CLSD,41,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Secondary Education | ONLY Undergraduate| NO Continuing Studies,PSY 230 or PSY 231 or PSY 237 or PSY 330,
PSY,333,RER,Autism Spectrum Disorders,Bomba (Cheryl),[21616],  3.0,     ,TH,06:30PM-09:30PM,40,   13,25,   10,   -3,CLSD,41,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,PSY 230 or PSY 231 or PSY 237 or PSY 330,
PSY,335,LL1,Resrch Methds Human Cog Neuro,Golski (Stephanie),[21617],  4.0,     ,T,01:10PM-04:10PM,16,   13,,   16,    3,OPEN,17,LAW,LA,UG,PSY 335L NN1 [21630],| ONLY Behavioral Neuroscience & Psychology & Psychology | ONLY Undergraduate,PSY 201 UG C,Instructor Signature Required
PSY,335L,NN1,Human Cognitive Neuro Lab,Golski (Stephanie),[21630],  0.0,     ,TH,01:10PM-04:10PM,16,   13,,   16,    3,OPEN,17,LAW,LA,UG,PSY 335 LL1 [21617],| ONLY Behavioral Neuroscience & Psychology & Psychology,,Instructor Signature Required
PSY,336,B1,Resrch Meths: Animal Learn/Beh,Brosvic (Gary M.),[21618],  4.0,     ,MWF,09:10AM-10:10AM,16,   16,,   16,    0,CLSD,17,LAW,LA,UG,PSY 336L C1 [21631],| ONLY Behavioral Neuroscience & Psychology & Psychology | ONLY Undergraduate,PSY 201 UG C and PSY 225,
PSY,336L,C1,Animal Lrng and Behavior Lab,Brosvic (Gary M.),[21631],  0.0,     ,MWF,10:20AM-11:20AM,16,   16,,   16,    0,CLSD,17,LAW,LA,UG,PSY 336 B1 [21618],| ONLY Behavioral Neuroscience & Psychology & Psychology,PSY 201 UG C and PSY 225 UG D,
PSY,360,MEO,Psychology of Peace & Conflict,Scorpio (Elaine A.),[21619],  3.0,     ,M,06:30PM-09:30PM,28,   17,25,   15,   -2,CLSD,29,LAW,LA,UG,,| NO Continuing Studies,,
PSY,360,MER,Psychology of Peace & Conflict,Scorpio (Elaine A.),[21620],  3.0,     ,M,06:30PM-09:30PM,28,    5,25,   10,    5,OPEN,29,LAW,LA,UG,,| ONLY Continuing Studies,,
PSY,365,D1,Drugs and Human Behavior,Brosvic (Gary M.),[21621],  3.0,     ,MWF,11:30AM-12:30PM,48,   33,,   25,   -8,CLSD,49,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Health Administration & Law & Justice:Criminal Justice & Law & Justice & Law & Justice:Legal Studies & Psychology & Psychology | ONLY Undergraduate,PSY 100,
PSY,365,MEM,Drugs and Human Behavior,Brosvic (Gary M.),[21582],  3.0,     ,M,06:30PM-09:30PM,48,   18,25,   15,   -3,CLSD,49,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology | ONLY Undergraduate,PSY 100,
PSY,365,MER,Drugs and Human Behavior,Brosvic (Gary M.),[21583],  3.0,     ,M,06:30PM-09:30PM,48,   13,25,   10,   -3,CLSD,49,LAW,LA,UG,,| ONLY Psychology | ONLY Undergraduate| ONLY Continuing Studies,PSY 100,
PSY,365,OL1,Drugs and Human Behavior,Brosvic (Gary M.),[21622],  3.0,     ,,,,   19,,   15,   -4,CLSD,,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,2.5 GPA|Prerequisite: PSY-100,
PSY,372,JJ1,States of Consciousness,Suler (John R.),[21623],  3.0,     ,F,01:10PM-04:10PM,40,   27,,   25,   -2,CLSD,41,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Psychology & Psychology | ONLY Undergraduate,PSY 100,
PSY,377,LL1,Developmental Psychopathology,Ansary (Nadia S.),[21624],  3.0,     ,T,01:10PM-04:10PM,40,   26,30,   25,   -1,CLSD,41,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Gender & Sexuality Studies & Psychology & Psychology | ONLY Undergraduate,PSY 230 or PSY 231,
PSY,381,D1,Psychology of Gender,Law (Anne L.),[21625],  3.0,     ,MWF,11:30AM-12:30PM,24,   22,,   25,    3,OPEN,25,LAW,LA,UG,,| ONLY Behavioral Neuroscience & Gender & Sexuality Studies & Psychology & Psychology | ONLY Undergraduate,PSY 100 and PSY 218,
PSY,400,NN1,Senior Seminar,Ansary (Nadia S.),[21632],  3.0,     ,TH,01:10PM-04:10PM,40,   20,,   20,    0,CLSD,41,LAW,LA,UG,,| ONLY Psychology & Psychology | ONLY Senior| ONLY Undergraduate,PSY 100,
PSY,490,01,IS:Psy Reac/Editing/Photos,Suler (John R.),[21819],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,
PSY,490,02,Ex Eff/Stereo/AfriAm Col Stu,Scorpio (Elaine A.),[21849],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,03,IS: Psych of Grp Photography,Suler (John R.),[21904],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,04,IS:When Exercise Turns/Addic,Brosvic (Gary M.),[22013],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,05,ISEff/Music/Mem in Preschooler,DiYanni (Cara J.),[22079],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,06,IS:Attach Theory Eff on Moral,Carlin (Michael T.),[22102],  1.0,  4.0,,,,    2,,    1,   -1,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,
PSY,490,07,IS: Catfishing: Online Romanti,Suler (John R.),[22104],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,08,IS:Sentiment in Courtroom,Heath (Wendy P.),[22120],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,09,IS: FaciltCreat/Constraints,Haught (Catrinel),[22131],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,490,10,IS:Coll Stu Att toward Death,Musumeci-Szabo (Tamara J.),[22133],  1.0,  4.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 201,Academic Coordinator Signature
PSY,491,01,Internship in Psychology,Thomas-Cottingham (Alison D.),[21633],  1.0,  4.0,,,,   30,,    0,  -30,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,PSY 100,Academic Coordinator Signature
PSY,512,ME,Intro Applied Behav Analysis,Perrin English (Frances A.),[21634],  3.0,     ,M,06:30PM-09:30PM,16,    6,,   20,   14,OPEN,17,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,
PSY,513,TE,Observational Methods,Perrin English (Frances A.),[21668],  3.0,     ,T,06:30PM-09:30PM,48,   20,,   25,    5,OPEN,49,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,
PSY,515,B1,Psychological Tests,Carlin (Michael T.),[21635],  3.0,     ,MWF,09:10AM-10:10AM,16,    0,,    5,    5,OPEN,17,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,Instructor Signature Required
PSY,516,WE,Creatjng Eff & Ethnical Interv,LaRue (Robert H.),[21638],  3.0,     ,W,06:30PM-09:30PM,16,   10,,   20,   10,OPEN,17,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,
PSY,530,WE,Interv. for Ind with Disab,Holmes (Anne S.),[21667],  3.0,     ,W,06:30PM-09:30PM,24,   23,,   20,   -3,CLSD,25,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,
PSY,533,TE,Interventions for Autism,Dolyniuk (Chrystina A.),[21639],  3.0,     ,T,06:30PM-09:30PM,16,    9,,   16,    7,OPEN,17,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,
PSY,535,ME,Language Assess and Intervent,Holmes (Anne S.),[21640],  3.0,     ,M,06:30PM-09:30PM,16,    0,,   16,   16,OPEN,17,LAW,LA,GR,,,,
PSY,565,D1,Drugs and Human Behavior,Brosvic (Gary M.),[21636],  3.0,     ,MWF,11:30AM-12:30PM,48,    0,,    5,    5,OPEN,49,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,Instructor Signature Required
PSY,577,LL1,Developmental Psychopathology,Ansary (Nadia S.),[21959],  3.0,     ,T,01:10PM-04:10PM,40,    1,30,    5,    4,OPEN,41,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,
PSY,580,RE,SelTop: Drugs & Human Behavior,Golski (Stephanie),[21911],  3.0,     ,TH,06:30PM-09:30PM,18,    6,,   10,    4,OPEN,19,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,Instructor Signature Required
PSY,580,TE,Selected Topics,Glasberg-Katz (Beth A.),[21910],  3.0,     ,T,06:30PM-09:30PM,18,    9,,   10,    1,OPEN,19,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,,Instructor Signature Required
PSY,590,ME,Practicum in Appl. Behv Analys,Berman (Zora R.),[21671],  3.0,     ,M,06:30PM-09:30PM,16,    9,,   20,   11,OPEN,17,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,PSY 512 GR D and PSY 513 GR D and PSY 514 GR D,Instructor Signature Required
PSY,590,ME2,Practicum in Appl. Behv Analys,Glasberg-Katz (Beth A.),[21913],  3.0,     ,M,06:30PM-09:30PM,16,    8,,   10,    2,OPEN,17,LAW,LA,GR,,| ONLY Graduate| ONLY MA in Applied Psychology,PSY 512 GR D and PSY 513 GR D and PSY 514 GR D,Instructor Signature Required
READ,502,MY1,Curr/Instuction/Supervision,Glazer (Susan M.),[21520],  3.0,     ,M,04:30PM-07:10PM,54,   15,,   20,    5,OPEN,55,LAW,ED,GR,,| ONLY Graduate,,
READ,504,MY1,Diagnos Read Abil/Disabilities,Fantauzzo (Phyllis),[21521],  3.0,     ,M,04:30PM-07:10PM,22,    7,,    9,    2,OPEN,23,LAW,ED,GR,,| ONLY Reading Major| ONLY Graduate,READ 505 and EDPS 506,
READ,505,MZ1,Supervised Practicum/Clinical,Glazer (Susan M.),[21522],  3.0,     ,M,07:20PM-10:00PM,36,    3,15,    7,    4,OPEN,53,LAW,ED,GR,,| ONLY Reading Major| ONLY Graduate,READ 501 and READ 502,
READ,508,OL1,Literacy & Biling/Bicult Child,Huber (Margaret); Carbonaro (Suzanne A.),[21844],  3.0,     ,,,,   12,,   15,    3,OPEN,,LAW,ED,GR,,| ONLY Graduate,,
READ,508,WZ1,Literacy&Bililng/BicultriChild,Huber (Margaret),[21523],  3.0,     ,W,07:20PM-10:00PM,48,    3,25,   10,    7,OPEN,49,LAW,ED,GR,,| ONLY Graduate,,
READ,509,MZ1,Adv Supervised Practicum/Clin,Glazer (Susan M.),[21524],  3.0,     ,M,07:20PM-10:00PM,36,    1,15,    7,    6,OPEN,53,LAW,ED,GR,,| ONLY Reading Major| ONLY Graduate,,
RUS,101,01,SS: Russian II,Yordanova (Tsvetelina),[21918],  3.0,     ,,,,    0,,    1,    1,OPEN,,LAW,LA,UG,,| ONLY Undergraduate,,Academic Coordinator Signature
RUS,101,C1,Russian II,Yordanova (Tsvetelina),[20705],  3.0,     ,MWF,10:20AM-11:20AM,13,    9,,   25,   16,OPEN,14,LAW,LA,UG,,| ONLY Undergraduate,,
RUS,496,01,SS: Russian VI - Advanced Rus,Yordanova (Tsvetelina),[21848],  3.0,     ,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,,Academic Coordinator Signature
SED,370,01,Teaching in the High School,Pearcy (Mark),[21526],  3.0,     ,MW,11:30AM-02:40PM,40,   20,,   20,    0,CLSD,41,LAW,ED,UG,,| ONLY Business Education & Secondary Education | ONLY Junior& Senior| ONLY Undergraduate,Prerequisites: EDU-106 and EDU-206,
SED,431,01,SS:Content Area Read/Writing,Casey (Heather A.),[21814],  3.0,     ,,,,    1,,    1,    0,CLSD,,LAW,ED,UG,,| ONLY Junior& Senior| ONLY Undergraduate,Prerequisites: A cumulative GPA of 2.75 or higher,Dean Signature Required
SED,431,TY1,Content Area Reading & Writing,Casey (Heather A.),[21531],  3.0,     ,T,04:30PM-07:10PM,40,   30,,   30,    0,CLSD,41,LAW,ED,UG,,| ONLY Business Education & Secondary Education | ONLY Junior& Senior| ONLY Undergraduate,Prerequisites: A cumulative GPA of 2.75 or higher,
SOC,101,B1,Sociological Imagination,Thompson (Victor R.),[20039],  3.0,     ,MWF,09:10AM-10:10AM,43,   36,,   35,   -1,CLSD,44,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,
SOC,101,C1,Sociological Imagination,Butsch (Richard),[20040],  3.0,     ,MWF,10:20AM-11:20AM,44,   30,,   35,    5,OPEN,45,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,
SOC,101,C2,Sociological Imagination,Thompson (Victor R.),[20041],  3.0,     ,MWF,10:20AM-11:20AM,43,   10,,   35,   25,OPEN,44,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,Bonner Scholars ONLY|Instructor Signature Required
SOC,101,D1,Sociological Imagination,Butsch (Richard),[20042],  3.0,     ,MWF,11:30AM-12:30PM,44,   30,,   35,    5,OPEN,45,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,
SOC,101,G1,Sociological Imagination,Dickinson (James M.),[20044],  3.0,     ,MW,01:10PM-02:40PM,48,   28,,   35,    7,OPEN,49,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,
SOC,101,I1,Sociological Imagination,Zdan (Richard),[20045],  3.0,     ,MW,02:50PM-04:20PM,46,   35,,   35,    0,CLSD,47,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,
SOC,101,K1,Sociological Imagination,Zdan (Richard),[20046],  3.0,     ,MW,04:30PM-06:00PM,46,   36,,   35,   -1,CLSD,47,LAW,LA,UG,,| ONLY Freshmen& Junior& Sophomore| ONLY Undergraduate,,
SOC,110,MEO,Cultural Anthropology,Halpern (Jeffrey R.),[20047],  3.0,     ,M,06:30PM-09:30PM,44,   32,35,   35,    3,OPEN,45,LAW,LA,UG,,| ONLY Undergraduate| NO Continuing Studies,,
SOC,110,MER,Cultural Anthropology,Halpern (Jeffrey R.),[20048],  3.0,     ,M,06:30PM-09:30PM,44,    1,35,   10,    9,OPEN,45,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,,
SOC,201,G1,Intro Seminar in Sociology,Truchil (Barry E.),[20049],  3.0,     ,MW,01:10PM-02:40PM,19,   17,,   16,   -1,CLSD,20,LAW,LA,UG,,| ONLY Undergraduate,,
SOC,201,K1,Intro Seminar in Sociology,Truchil (Barry E.),[20050],  3.0,     ,MW,04:30PM-06:00PM,13,   10,,   16,    6,OPEN,14,LAW,LA,UG,,| ONLY Undergraduate,,
SOC,205,F1,Families,Sharma (Prakash C.),[20051],  3.0,     ,TTH,09:45AM-11:15AM,28,   24,,   25,    1,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,205,N1,Families,Sharma (Prakash C.),[20052],  3.0,     ,TTH,02:50PM-04:20PM,28,   21,,   25,    4,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,247,L1,Aging,Sharma (Prakash C.),[20053],  3.0,     ,TTH,01:10PM-02:40PM,28,   12,,   25,   13,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,252,G1,Media  Culture and Society,Butsch (Richard),[20054],  3.0,     ,MW,01:10PM-02:40PM,28,   20,,   25,    5,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,312,O1,Women In Society,Streeter (Jessica L.),[20055],  3.0,     ,TTH,04:30PM-06:00PM,28,   27,,   25,   -2,CLSD,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,330,K1,Social Inequality,Dickinson (James M.),[20058],  3.0,     ,MW,04:30PM-06:00PM,28,   26,,   25,   -1,CLSD,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,340,C1,Power and Politics,Truchil (Barry E.),[20059],  3.0,     ,MWF,10:20AM-11:20AM,28,   22,,   25,    3,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,365,H1,Selected Topics: Race & Crime,Thompson (Victor R.),[20060],  3.0,     ,MWF,01:10PM-02:10PM,21,   15,,   25,   10,OPEN,22,LAW,LA,UG,,| ONLY Undergraduate,,
SOC,369,TEO,Sel Top: Punishment & Corr,Thompson (Victor R.),[21697],  3.0,     ,T,06:30PM-09:30PM,44,   21,35,   25,    4,OPEN,45,LAW,LA,UG,,| ONLY Undergraduate| NO Continuing Studies,,
SOC,369,TER,Selected Topics in Sociology,Thompson (Victor R.),[21698],  3.0,     ,T,06:30PM-09:30PM,44,    8,35,   10,    2,OPEN,45,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,,
SOC,400,01,SS: Senior Seminar,Truchil (Barry E.),[22141],  3.0,     ,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,Academic Coordinator Signature
SOC,400,NN,Senior Seminar,Dickinson (James M.),[20063],  3.0,     ,TH,01:10PM-04:10PM,20,   15,,   16,    1,OPEN,21,LAW,LA,UG,,| ONLY Undergraduate,SOC 101,
SOC,491,01,Internship in Sociology,Zdan (Richard),[21905],  1.0,  4.0,,,,    1,,    5,    4,OPEN,,LAW,LA,UG,,| ONLY Undergraduate,Prerequisites: 2.75 GPA,Academic Coordinator Signature
SOC,491,02,Internship in Sociology,Truchil (Barry E.),[22019],  1.0,  4.0,,,,    2,,    1,   -1,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,Prerequisites: 2.75 GPA,Academic Coordinator Signature
SOC,496,01,Exam of Crim Sentencing,Thompson (Victor R.),[22057],  3.0,  6.0,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,SOC 201 and SOC 301,Instructor Signature Required
SOW,200,MEO,Social Services & Social Work,Schachtele (Diane T.),[20064],  3.0,     ,M,06:30PM-09:30PM,48,   27,35,   30,    3,OPEN,49,LAW,LA,UG,,| ONLY Undergraduate| NO Continuing Studies,,
SOW,200,MER,Social Services & Social Work,Schachtele (Diane T.),[20065],  3.0,     ,M,06:30PM-09:30PM,48,    1,35,    5,    4,OPEN,49,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,,
SOW,300,01,SS: Meth of Soc Work Practice,Inzana (Richard J.),[21852],  3.0,     ,,,,    1,,    1,    0,CLSD,,LAW,LA,UG,,| ONLY Undergraduate,SOW 200,Academic Coordinator Signature
SOW,301,TEO,Field Work Experience,Inzana (Richard J.),[21741],  3.0,     ,T,06:30PM-09:30PM,48,   20,35,   25,    5,OPEN,49,LAW,LA,UG,,| ONLY Undergraduate| NO Continuing Studies,SOW 200 and SOW 300,
SOW,301,TER,Field Work Experience,Inzana (Richard J.),[21742],  3.0,     ,T,06:30PM-09:30PM,48,    7,35,   10,    3,OPEN,49,LAW,LA,UG,,| ONLY Undergraduate| ONLY Continuing Studies,SOW 200 and SOW 300,
SPA,100,D1,Spanish I,Faroh (Alice),[20706],  3.0,     ,MWF,11:30AM-12:30PM,36,   19,,   20,    1,OPEN,37,LAW,LA,UG,,| ONLY Undergraduate,,
SPA,100,F1,Spanish I,Simon (Cheri),[20713],  3.0,     ,TTH,09:45AM-11:15AM,28,   15,,   20,    5,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,,
SPA,100,H1,Spanish I,Faroh (Alice),[20709],  3.0,     ,MWF,01:10PM-02:10PM,36,   18,,   20,    2,OPEN,37,LAW,LA,UG,,| ONLY Undergraduate,,
SPA,100,N1,Spanish I,Perez Garrido (Magnolia),[20712],  3.0,     ,TTH,02:50PM-04:20PM,28,   19,,   20,    1,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,,
SPA,101,B1,Spanish II,Villalobos-Buehner (Maria F.),[20714],  3.0,     ,MWF,09:10AM-10:10AM,28,   19,,   20,    1,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,Prerequisites: SPA-101 or placement test,
SPA,101,C1,Spanish II,Villalobos-Buehner (Maria F.),[20715],  3.0,     ,MWF,10:20AM-11:20AM,28,   19,,   20,    1,OPEN,29,LAW,LA,UG,,| ONLY Undergraduate,Prerequisites: SPA-101 or placement test,
SPA,101,L1,Spanish II,Perez Garrido (Magnolia),[20720],  3.0,     ,TTH,01:10PM-02:40PM,48,   24,,   20,   -4,CLSD,49,LAW,LA,UG,,| ONLY Undergraduate,Prerequisites: SPA-101 or placement test,
SPA,101,N1,Spanish II,Fontanet (Hernan J.),[20721],  3.0,     ,TTH,02:50PM-04:20PM,24,   20,,   20,    0,CLSD,25,LAW,LA,UG,,| ONLY Undergraduate,Prerequisites: SPA-101 or placement test,
